109.01338531385159, -0.5154307083154208, 5.599999999999909
109.92237528428166, -8.258898638586288, 26.0
108.84400891021717, -4.52249077557093, 13.5
109.833574456684, -3.4690907880873, 7.650000000000091
108.32150626540147, -4.52336889357457, 20.149999999999864
109.15492375787638, -3.6706211868632863, 23.399999999999864
108.8663268143882, -2.352702425156224, 12.050000000000182
106.09664376475119, -4.51265302878852, 32.549999999999955
105.46491208680277, -6.578009935236253, 33.950000000000045
109.21924590955726, -2.523173598553967, 27.950000000000045
109.01295032438789, -6.406702101652513, 32.450000000000045
105.97077843477734, -2.1321684821347446, 30.300000000000182
113.26311332378273, -3.2762705615951973, 36.049999999999955
110.40865639682853, -1.063380761007764, 33.100000000000136
109.64432920805595, -0.0668722642322166, 27.65000000000009
109.81393176134638, -3.1757707327469404, 23.049999999999955
109.35601851035332, -3.259630569734668, 33.34999999999991
107.52821768282459, -4.895544544915367, 39.049999999999955
109.28107752647817, 0.4042577279256818, 25.59999999999991
111.27243170589624, -0.8298694581202994, 19.200000000000045
110.782727428017, -0.669892321025074, 18.09999999999991
109.9180427265093, -6.753691661947187, 24.09999999999991
110.29042249958586, -3.051327826301076, -7.75
110.29042249958586, -3.051327826301076, -7.75
108.88961191875984, -9.11009642161605, 7.699999999999818
108.10680461059997, -5.483034708918126, 5.9500000000000455
111.73488630901133, -6.669922784520168, -4.100000000000136
111.73488630901133, -6.669922784520168, -4.100000000000136
113.61157951772408, -7.933036457322828, 18.0
110.0730883563503, -4.74909380869633, 3.3500000000001364
112.3319449781128, -6.034208603212733, 6.100000000000136
112.25409108717426, -6.926276761738052, 4.7000000000000455
107.71540335853396, -8.560605629681447, -8.5
111.79276809966069, -6.262877092334179, -6.9500000000000455
109.6585785834953, -10.973436286157266, 6.099999999999909
108.59811823897809, -9.553649262990234, 12.949999999999818
110.56611076976675, -10.038901731015983, 6.25
109.98345107129093, -5.809262403285032, -5.0
112.20606466190573, -6.643034937825291, 1.5499999999999545
106.86168104371959, -7.349891274280537, 8.549999999999955
113.38553817857589, -8.721546357234786, 10.850000000000136
108.91052442750771, -7.518596636526752, 6.0
111.49172033197495, -9.785247665802217, 8.400000000000091
109.09657016522422, -7.94026325217196, 3.2999999999999545
110.51231019837124, -8.550441535094421, 19.649999999999864
110.02103383151085, -6.339748286379574, 3.9500000000000455
113.03010124764602, -5.2305638965317485, 8.450000000000045
108.60244463195548, -6.295554275766989, 1.0499999999999545
